time_start,time_end,Sender,Receiver,Distance
179.5,181.0,5,11,1
179.5,181.5,10,5,1
179.6,180.4,27,24,1
180.4,181.1,24,27,1
180.6,183.2,4,13,1
181.3,183.1,24,27,1
181.5,182.6,5,11,1
181.8,183.3,1,2,1
181.9,183.3,27,23,1
182.2,185.7,11,9,1
182.3,183.2,6,2,1
182.3,182.9,4,14,1
182.6,183.4,11,5,1
182.8,186.1,17,28,1
183.8,185.1,7,6,1
183.9,185.2,9,6,1
184.0,184.8,2,6,1
184.2,186.1,20,17,1
184.3,185.7,16,6,1
184.5,185.4,14,4,1
184.7,185.9,2,17,1
184.8,185.1,6,23,1
185.2,186.7,23,24,1
185.2,187.5,6,8,1
185.3,186.1,7,11,1
185.3,187.0,13,22,1
185.5,186.6,6,7,1
185.7,187.4,18,26,1
185.7,187.6,9,24,1
185.8,186.7,28,22,1
186.1,186.9,25,18,1
186.1,188.8,28,18,1
186.4,187.6,8,5,1
186.8,188.3,27,18,1
187.5,189.1,2,17,1
187.5,188.9,8,13,1
187.6,189.9,24,12,1
188.0,189.0,19,27,1
188.3,189.2,5,8,1
188.6,189.3,3,10,1
188.9,190.1,18,22,1
188.9,190.3,24,17,1
189.1,191.2,26,22,1
189.1,192.8,17,8,1
189.3,190.8,17,9,1
189.4,190.9,18,19,1
189.8,191.3,7,5,1
189.9,191.3,6,5,1
190.1,191.7,9,2,1
190.3,191.6,13,2,1
190.3,192.2,21,24,1
190.7,192.9,17,7,1
190.7,193.5,22,25,1
191.0,192.7,12,6,1
191.6,192.7,2,15,1
191.6,193.6,17,23,1
191.6,193.6,18,22,1
191.9,195.2,2,5,1
192.0,194.2,22,24,1
192.1,194.1,5,10,1
192.2,194.1,5,13,1
192.3,193.8,2,9,1
192.6,193.7,19,15,1
192.6,193.8,22,17,1
192.8,195.5,17,16,1
193.5,197.0,25,17,1
193.5,194.8,9,1,1
193.6,197.5,22,5,1
193.7,195.5,15,25,1
193.7,195.4,6,7,1
194.0,195.4,15,21,1
194.9,197.1,22,25,1
195.5,197.5,13,10,1
195.7,197.1,10,8,1
196.0,196.7,1,9,1
196.1,198.1,23,25,1
196.4,198.2,15,27,1
196.5,197.7,12,8,1
196.5,197.6,7,6,1
196.7,198.5,9,8,1
196.8,198.3,17,22,1
197.0,198.8,17,26,1
197.1,197.8,25,1,1
197.3,198.3,15,17,1
197.8,199.4,1,25,1
197.9,198.9,24,22,1
198.3,200.1,17,24,1
198.4,201.6,5,18,1
198.6,199.7,6,4,1
198.8,200.2,8,15,1
198.8,199.9,5,9,1
198.9,201.1,16,20,1
199.1,200.3,28,15,1
199.3,200.3,8,12,1
199.6,202.2,22,13,1
200.0,201.3,22,23,1
200.2,201.2,15,25,1
200.3,201.6,12,13,1
200.3,202.0,26,18,1
200.3,201.3,15,28,1
200.6,201.7,25,16,1
200.7,201.4,4,3,1
201.1,201.9,3,10,1
201.5,202.9,24,23,1
201.7,204.6,16,17,1
202.2,204.1,13,18,1
202.2,203.8,28,22,1
202.4,203.9,10,25,1
202.4,204.2,27,17,1
202.5,203.7,25,24,1
202.8,204.5,18,25,1
202.9,203.7,23,24,1
202.9,205.6,20,28,1
203.0,205.5,24,22,1
203.3,205.4,18,15,1
203.6,205.9,8,3,1
203.7,206.8,24,23,1
203.8,205.4,22,26,1
203.9,205.8,25,16,1
204.2,206.6,3,5,1
204.6,206.0,17,15,1
204.8,205.9,1,7,1
205.3,209.4,17,2,1
205.3,208.9,28,23,1
205.6,206.7,28,12,1
205.8,206.9,25,23,1
206.0,208.1,18,26,1
206.7,208.5,12,4,1
206.8,207.9,11,1,1
207.0,209.8,4,24,1
207.2,208.8,15,18,1
207.2,209.6,1,10,1
207.3,209.7,3,8,1
207.5,208.7,6,5,1
207.7,212.0,22,21,1
208.0,209.9,9,18,1
208.3,209.3,23,25,1
208.6,209.1,18,16,1
208.8,209.5,18,27,1
208.8,210.5,1,5,1
208.9,211.2,23,22,1
209.1,209.7,16,18,1
209.8,212.0,24,22,1
209.9,212.3,18,19,1
209.9,211.1,25,18,1
209.9,212.9,23,26,1
210.5,212.3,27,18,1
211.0,212.3,22,16,1
211.2,212.5,10,7,1
211.5,212.8,5,9,1
211.5,214.4,18,28,1
211.7,213.9,26,19,1
211.7,213.0,3,20,1
211.8,212.9,28,16,1
212.0,213.2,22,21,1
212.1,213.5,5,4,1
212.1,213.3,17,11,1
212.3,213.2,16,17,1
212.3,214.5,18,25,1
212.4,214.9,26,22,1
212.5,214.2,8,26,1
212.9,214.2,2,9,1
213.0,214.4,20,16,1
213.5,215.2,7,5,1
213.6,214.8,4,2,1
213.8,214.2,25,24,1
213.9,215.6,26,18,1
214.2,214.8,24,28,1
214.3,216.3,9,2,1
214.4,215.5,17,16,1
214.5,215.4,7,2,1
214.5,216.0,16,17,1
214.7,216.1,14,2,1
214.8,216.7,28,15,1
215.5,216.8,16,17,1
215.6,220.8,19,16,1
215.6,217.5,18,24,1
215.8,217.3,5,6,1
216.1,219.6,2,25,1
216.1,219.4,16,26,1
216.3,218.5,22,26,1
216.7,217.8,15,22,1
216.8,218.6,17,11,1
216.9,218.2,5,2,1
216.9,219.3,18,26,1
217.0,220.1,13,5,1
217.7,218.7,26,12,1
217.8,222.5,22,11,1
218.5,219.5,7,10,1
218.5,219.5,21,15,1
218.6,220.6,10,7,1
218.7,220.1,12,16,1
218.8,220.8,18,22,1
219.3,221.2,2,6,1
219.4,220.6,19,18,1
219.4,221.3,2,1,1
219.4,219.9,11,12,1
219.5,220.9,10,6,1
220.2,222.8,15,23,1
220.7,222.1,16,21,1
220.7,222.8,25,18,1
220.8,221.9,21,3,1
220.8,221.7,16,18,1
220.9,222.2,26,19,1
220.9,222.7,26,25,1
221.0,223.8,5,1,1
221.2,221.9,12,6,1
221.3,223.3,7,10,1
221.3,223.0,1,8,1
221.3,223.1,10,3,1
221.3,221.8,24,18,1
221.5,222.2,17,23,1
221.7,223.4,6,9,1
221.8,223.4,18,24,1
221.9,223.2,3,21,1
222.1,222.9,18,19,1
222.2,223.6,23,17,1
222.8,253.2,23,9,1
222.9,223.8,6,12,1
223.3,224.8,6,11,1
223.5,224.4,19,16,1
223.5,225.5,6,11,1
223.6,223.7,17,22,1
223.8,225.2,25,26,1
223.8,225.0,1,12,1
223.9,226.2,22,26,1
224.1,225.1,8,3,1
224.3,226.1,11,3,1
224.4,226.9,16,26,1
224.4,226.7,21,17,1
225.2,225.8,26,2,1
225.3,225.4,21,3,1
225.5,227.2,9,10,1
225.6,226.9,1,8,1
225.7,228.9,19,26,1
226.1,228.9,24,9,1
226.1,227.5,18,25,1
226.2,230.1,12,14,1
226.8,228.1,24,18,1
226.9,227.9,3,4,1
227.0,229.1,18,7,1
227.0,228.7,11,4,1
227.1,229.4,3,15,1
227.2,227.8,10,17,1
227.5,229.1,25,1,1
227.6,228.8,17,25,1
227.8,229.6,26,17,1
227.9,229.0,12,5,1
227.9,228.9,4,3,1
228.7,229.4,8,14,1
228.9,230.6,17,1,1
228.9,230.2,26,15,1
229.0,230.0,11,2,1
229.1,230.2,18,16,1
229.6,231.6,25,24,1
229.6,230.9,9,10,1
229.6,230.3,21,24,1
229.9,231.0,7,18,1
230.0,231.2,2,11,1
230.0,231.8,26,22,1
230.3,231.5,10,9,1
230.7,233.6,3,22,1
230.8,231.2,25,14,1
230.9,232.1,24,18,1
231.1,231.9,16,25,1
231.2,233.2,17,15,1
231.5,233.0,5,8,1
231.5,233.8,9,12,1
231.5,232.8,15,26,1
231.9,235.0,2,11,1
231.9,233.1,25,18,1
232.3,233.6,11,6,1
232.8,235.5,3,10,1
232.9,235.5,10,5,1
233.0,235.1,18,28,1
233.2,235.6,14,8,1
233.2,235.3,26,5,1
233.6,235.2,22,27,1
233.8,234.8,18,16,1
233.8,235.2,12,13,1
234.7,236.4,6,4,1
234.7,236.3,15,26,1
234.8,236.6,16,9,1
235.0,237.1,11,10,1
236.1,239.0,27,3,1
236.2,238.0,13,5,1
236.5,237.5,17,1,1
236.5,237.7,3,2,1
237.7,239.1,9,24,1
237.7,239.0,26,22,1
237.7,239.1,2,4,1
238.5,239.7,25,20,1
238.5,239.3,26,27,1
238.6,239.9,24,16,1
238.9,241.0,1,2,1
238.9,239.0,5,11,1
239.0,240.3,22,26,1
239.0,240.2,4,12,1
239.1,240.4,8,14,1
239.1,240.5,24,19,1
239.2,240.4,2,1,1
239.3,240.0,27,22,1
239.7,241.1,20,25,1
240.3,241.9,23,19,1
240.4,243.9,12,6,1
240.4,241.6,1,4,1
240.5,242.7,13,12,1
240.5,241.6,19,24,1
240.9,242.0,13,9,1
241.0,241.8,22,10,1
241.0,242.8,4,10,1
241.1,243.4,25,16,1
241.1,244.7,16,26,1
241.3,242.4,25,19,1
241.3,244.2,4,26,1
241.5,243.2,25,23,1
241.5,243.4,14,3,1
241.6,242.4,2,1,1
241.6,243.4,4,6,1
242.4,244.3,1,3,1
242.5,244.2,19,23,1
242.7,244.4,5,13,1
242.9,245.7,12,7,1
243.1,244.2,16,17,1
243.1,245.0,10,13,1
243.2,244.2,23,18,1
243.4,244.4,24,27,1
243.4,244.0,24,27,1
243.5,247.2,26,24,1
243.7,244.6,10,8,1
244.0,245.0,27,19,1
244.2,244.8,17,22,1
244.4,246.0,27,22,1
244.4,245.4,19,20,1
244.6,245.7,8,10,1
244.8,247.1,23,7,1
245.0,246.6,16,21,1
245.0,247.1,13,26,1
245.1,246.3,26,25,1
245.2,249.2,18,26,1
245.6,247.5,13,28,1
246.3,247.8,25,26,1
246.4,249.6,17,2,1
246.8,247.8,4,5,1
247.1,251.0,7,4,1
247.4,248.3,22,15,1
247.4,248.8,17,28,1
247.8,248.9,26,25,1
247.8,249.2,5,20,1
248.3,249.9,15,21,1
248.5,251.0,3,12,1
248.8,250.0,26,22,1
248.9,252.1,16,26,1
248.9,249.3,10,6,1
248.9,249.7,24,27,1
249.2,250.1,10,8,1
249.2,250.8,19,25,1
249.2,252.8,20,3,1
249.3,250.4,28,26,1
249.4,251.0,21,13,1
250.0,250.5,22,2,1
250.1,251.6,21,12,1
250.4,251.9,6,1,1
250.4,251.2,26,28,1
250.5,253.0,6,10,1
250.5,251.0,2,1,1
250.5,252.4,26,25,1
250.6,252.8,8,4,1
251.0,251.8,4,6,1
251.0,252.2,1,2,1
251.0,254.9,12,25,1
251.0,252.1,13,2,1
251.2,252.5,21,17,1
251.4,252.2,27,22,1
251.5,252.3,18,21,1
251.8,253.9,2,21,1
251.9,253.2,1,2,1
252.0,253.5,25,17,1
252.1,255.2,26,9,1
252.4,253.9,28,26,1
252.5,253.8,17,21,1
252.6,256.0,25,15,1
252.8,254.2,4,7,1
253.0,253.8,10,4,1
253.1,253.9,22,24,1
253.2,254.3,16,21,1
253.9,254.8,26,3,1
254.1,254.6,16,22,1
254.2,255.4,21,15,1
254.4,255.8,21,16,1
254.6,255.9,17,21,1
254.8,255.3,6,18,1
254.9,258.0,25,26,1
255.1,255.7,7,2,1
255.2,257.6,9,7,1
255.2,256.3,8,10,1
255.3,256.7,21,19,1
255.7,256.9,2,7,1
255.8,257.1,16,15,1
256.3,257.2,22,16,1
256.4,257.4,24,22,1
256.6,258.4,3,10,1
256.6,258.7,3,6,1
256.9,259.0,7,4,1
258.0,260.3,15,26,1
258.0,259.7,2,5,1
258.0,259.6,26,18,1
258.1,260.0,15,17,1
258.1,258.9,22,18,1
258.3,259.7,21,16,1
258.5,260.4,19,21,1
258.9,261.4,18,26,1
259.4,260.4,10,5,1
259.7,260.0,18,4,1
260.0,260.9,10,21,1
260.2,261.7,16,23,1
260.5,262.2,5,17,1
260.7,261.9,20,17,1
260.9,263.6,21,16,1
261.0,263.5,7,28,1
261.2,262.4,18,17,1
261.4,263.1,26,18,1
261.8,263.3,17,27,1
261.9,262.8,17,20,1
261.9,263.3,4,7,1
262.1,263.4,17,22,1
262.1,262.2,21,7,1
262.3,264.7,26,13,1
262.3,263.2,5,8,1
262.8,265.8,20,14,1
262.9,264.8,28,16,1
263.1,266.2,18,26,1
263.2,264.2,8,5,1
263.5,265.5,28,20,1
263.5,265.2,23,25,1
264.8,266.0,7,9,1
264.8,265.4,16,15,1
265.4,267.1,15,20,1
265.5,266.9,27,18,1
265.5,266.7,24,27,1
265.5,270.1,5,9,1
265.6,267.6,7,9,1
266.2,267.0,26,22,1
266.2,267.8,17,22,1
266.8,268.9,16,15,1
267.0,270.0,22,18,1
267.6,269.0,9,14,1
267.7,269.4,16,20,1
267.8,269.2,22,24,1
268.5,270.3,18,25,1
269.3,269.6,5,2,1
269.4,270.5,27,18,1
269.6,270.6,2,7,1
269.6,271.5,15,16,1
269.6,271.2,27,15,1
270.0,271.6,22,26,1
270.0,271.7,18,25,1
270.0,270.8,24,27,1
270.1,271.9,14,8,1
270.5,271.7,18,27,1
270.5,271.8,6,13,1
270.9,271.9,25,28,1
270.9,271.2,21,19,1
271.0,272.2,7,4,1
271.1,271.2,9,5,1
271.7,274.7,27,15,1
271.7,272.5,20,14,1
271.8,273.9,13,3,1
271.9,272.8,8,1,1
272.1,274.6,5,10,1
272.4,273.0,27,18,1
272.5,276.3,25,21,1
272.5,274.0,16,26,1
273.0,274.8,20,15,1
273.0,273.4,18,27,1
273.1,274.6,25,23,1
273.1,275.4,19,6,1
273.4,273.6,27,22,1
273.6,278.7,22,9,1
273.7,274.7,7,2,1
273.8,274.5,1,8,1
273.9,277.3,3,13,1
274.0,275.3,22,24,1
274.5,276.1,8,9,1
275.3,276.3,18,21,1
275.3,276.4,24,15,1
275.4,276.5,6,5,1
275.8,276.8,15,5,1
275.9,277.2,26,15,1
276.3,277.2,21,18,1
276.3,277.8,20,28,1
276.7,279.0,26,22,1
276.7,278.3,9,2,1
276.7,277.4,15,20,1
276.8,278.0,5,11,1
277.1,278.2,23,22,1
277.2,278.5,15,26,1
277.4,277.6,5,28,1
277.4,279.0,20,21,1
277.4,278.2,19,27,1
277.5,279.2,9,7,1
277.7,277.9,21,8,1
277.7,279.2,18,21,1
277.7,279.1,10,2,1
277.8,278.7,15,18,1
279.4,280.8,27,15,1
279.7,281.2,5,3,1
279.7,281.9,2,8,1
279.9,281.1,21,19,1
279.9,281.2,2,10,1
280.0,281.4,2,22,1
280.3,282.0,28,15,1
280.4,282.2,26,17,1
280.7,282.0,18,22,1
280.8,282.5,15,27,1
280.9,282.3,27,28,1
281.0,282.7,21,22,1
281.2,283.1,22,16,1
281.4,282.5,21,18,1
282.0,283.7,7,24,1
282.2,285.7,19,12,1
282.3,284.0,8,7,1
282.4,283.1,21,24,1
282.9,283.9,27,23,1
283.1,284.2,22,15,1
283.1,284.4,22,24,1
283.1,284.2,16,10,1
283.1,284.3,23,15,1
283.6,285.0,14,10,1
283.7,285.5,24,22,1
283.9,284.7,23,24,1
283.9,284.6,11,6,1
284.0,285.0,22,13,1
284.7,285.6,18,17,1
284.7,287.5,24,21,1
285.0,285.8,10,2,1
285.0,285.8,24,22,1
285.0,285.9,17,20,1
285.0,285.7,13,2,1
285.3,287.5,22,9,1
285.5,287.1,22,8,1
285.6,286.1,17,28,1
285.7,286.6,2,13,1
285.8,288.8,10,17,1
286.4,286.7,28,6,1
286.7,288.5,6,11,1
287.1,288.2,8,1,1
287.1,287.9,13,6,1
287.2,288.9,28,4,1
287.2,287.6,22,27,1
287.7,290.1,7,6,1
287.8,290.5,25,26,1
287.9,288.0,20,24,1
288.1,289.8,15,28,1
288.2,288.8,6,13,1
288.2,289.4,1,15,1
288.4,289.8,6,5,1
289.3,290.7,21,23,1
289.4,291.0,15,27,1
289.7,290.9,4,26,1
289.8,290.1,5,16,1
289.8,291.6,13,7,1
289.9,290.6,11,1,1
289.9,291.9,2,6,1
290.3,291.7,19,26,1
290.5,292.0,28,1,1
291.6,293.0,12,1,1
292.2,293.1,8,1,1
292.4,293.1,1,5,1
292.5,293.3,26,22,1
292.5,293.7,27,3,1
292.6,295.1,27,25,1
292.7,294.2,6,13,1
292.8,293.9,1,2,1
293.0,294.6,7,13,1
293.1,294.6,5,6,1
293.1,295.2,1,10,1
293.3,295.2,22,17,1
293.5,295.0,23,21,1
293.7,294.6,3,8,1
294.1,294.3,16,5,1
294.4,295.9,1,10,1
294.6,295.4,8,3,1
295.2,297.0,2,25,1
295.4,296.8,3,9,1
295.4,298.0,5,1,1
295.5,296.3,6,4,1
296.1,297.0,21,24,1
296.2,298.6,6,9,1
296.3,297.8,21,19,1
296.3,297.4,13,10,1
296.4,298.3,17,25,1
296.5,297.9,13,15,1
296.5,300.5,10,9,1
296.5,297.7,4,10,1
296.7,298.9,25,15,1
297.0,298.3,11,8,1
297.6,298.4,25,28,1
297.7,299.1,10,28,1
297.8,301.0,19,18,1
298.0,299.0,1,7,1
298.8,301.6,24,22,1
298.8,302.7,10,8,1
299.0,300.0,15,17,1
299.0,301.8,7,1,1
299.6,301.1,1,4,1
300.0,301.1,28,15,1
300.6,302.2,25,26,1
300.6,303.0,15,22,1
300.7,301.3,25,22,1
300.7,301.8,9,3,1
300.8,301.7,9,2,1
301.4,302.8,17,16,1
301.7,303.2,2,4,1
301.8,302.8,1,12,1
302.0,302.7,18,1,1
302.0,302.8,22,25,1
302.7,304.9,8,7,1
302.8,303.7,16,22,1
303.2,304.2,17,22,1
303.3,308.1,13,6,1
303.6,304.5,3,6,1
303.8,306.0,4,1,1
304.3,305.2,22,28,1
304.4,306.1,1,10,1
304.5,305.4,26,16,1
304.6,306.1,4,13,1
304.6,306.8,25,26,1
305.4,306.8,16,26,1
305.7,306.5,3,8,1
306.0,306.6,22,26,1
306.3,308.6,12,3,1
306.5,308.4,8,15,1
306.5,308.1,28,26,1
306.8,307.8,26,16,1
306.9,308.4,22,25,1
307.5,309.2,10,18,1
307.9,311.0,8,14,1
308.3,308.9,16,20,1
308.6,309.8,3,12,1
308.9,309.6,20,26,1
309.3,312.8,26,10,1
309.7,311.1,26,19,1
310.3,312.9,7,27,1
310.7,311.9,12,10,1
310.9,312.1,15,21,1
311.0,311.9,9,11,1
311.5,311.9,26,23,1
311.6,313.1,26,19,1
311.7,312.8,4,14,1
311.9,313.8,23,9,1
311.9,312.9,11,24,1
312.2,316.7,19,23,1
312.9,315.3,11,12,1
314.2,315.5,1,7,1
314.3,315.5,25,26,1
314.5,316.4,24,15,1
314.6,315.5,10,12,1
315.0,317.5,18,20,1
315.4,317.1,19,26,1
315.9,320.7,18,27,1
316.2,317.2,27,21,1
316.3,318.2,12,2,1
316.4,317.6,15,28,1
316.4,318.1,21,10,1
317.4,318.9,12,1,1
317.9,319.1,7,2,1
318.1,319.8,10,9,1
318.1,319.9,26,17,1
318.5,320.4,21,20,1
318.5,321.0,26,25,1
320.1,321.0,20,26,1
320.4,323.6,1,9,1
320.5,321.9,8,24,1
320.5,322.4,2,12,1
320.8,324.0,3,22,1
321.2,322.2,2,12,1
321.7,323.0,17,16,1
321.9,323.3,24,19,1
322.0,324.2,21,9,1
322.4,326.5,12,25,1
322.8,325.2,18,24,1
322.9,324.2,9,3,1
323.4,324.3,20,27,1
323.6,325.8,26,23,1
324.1,325.5,17,24,1
324.3,325.3,27,8,1
324.4,325.2,16,23,1
324.4,326.2,19,17,1
324.9,326.0,2,8,1
325.4,326.5,9,2,1
325.6,326.5,9,3,1
325.7,326.6,3,7,1
325.8,328.5,23,11,1
325.9,327.4,5,10,1
326.1,328.8,23,4,1
326.2,330.3,17,11,1
326.5,328.4,10,12,1
326.5,328.4,2,8,1
326.6,329.8,7,5,1
326.6,327.4,8,28,1
327.0,329.4,3,12,1
327.1,328.7,2,15,1
327.1,328.4,24,10,1
327.2,329.5,24,23,1
327.7,328.7,28,15,1
327.7,329.0,15,11,1
328.0,329.1,24,18,1
328.4,329.2,10,1,1
328.5,330.8,11,13,1
328.7,330.4,15,9,1
329.0,329.0,11,19,1
329.1,331.3,18,27,1
329.3,330.0,15,19,1
329.4,331.3,8,12,1
329.6,331.2,25,22,1
329.7,330.9,10,8,1
330.0,330.8,19,16,1
330.1,332.1,3,5,1
330.2,330.9,1,2,1
330.4,332.5,9,4,1
330.5,331.8,12,8,1
330.8,331.9,16,15,1
331.0,332.4,23,15,1
331.6,332.5,15,24,1
331.7,336.0,2,8,1
331.9,333.3,15,28,1
332.1,335.5,10,3,1
332.2,332.9,2,11,1
332.6,333.6,8,2,1
332.6,333.1,19,16,1
332.7,333.8,27,18,1
332.9,333.5,11,22,1
333.1,333.7,16,19,1
333.3,334.6,15,9,1
333.3,334.8,28,19,1
333.6,334.6,15,28,1
333.8,337.5,18,19,1
333.8,335.6,22,23,1
335.1,336.2,24,22,1
335.5,336.5,3,13,1
335.5,336.8,5,14,1
336.0,338.4,8,25,1
336.1,337.9,19,21,1
336.8,340.0,8,20,1
337.3,338.9,17,7,1
337.5,340.6,19,7,1
338.0,339.1,23,20,1
338.3,340.6,25,11,1
338.4,339.7,25,1,1
338.6,339.8,14,7,1
338.6,340.7,23,17,1
339.0,340.7,5,6,1
339.3,341.8,21,10,1
339.4,340.8,8,11,1
339.6,342.0,12,3,1
339.7,340.8,20,23,1
340.6,341.5,11,2,1
340.6,344.3,7,11,1
340.7,342.7,17,15,1
340.7,341.8,6,11,1
340.8,341.8,7,5,1
341.0,342.8,10,13,1
342.3,343.0,1,2,1
343.0,345.5,1,11,1
343.1,345.3,16,26,1
343.4,344.3,14,2,1
343.5,345.5,23,28,1
343.8,347.8,2,15,1
343.9,345.5,7,2,1
344.0,345.0,11,1,1
344.2,346.3,9,10,1
344.3,346.5,11,9,1
345.0,346.3,1,2,1
345.5,346.8,2,7,1
345.7,347.4,3,8,1
345.9,348.3,2,4,1
346.0,346.8,15,24,1
346.2,347.3,11,8,1
346.5,347.9,7,13,1
346.5,348.1,10,23,1
346.8,347.7,7,6,1
347.0,348.4,13,9,1
347.2,348.9,2,9,1
347.2,349.4,10,27,1
347.3,350.2,8,11,1
347.6,349.5,10,8,1
347.6,349.3,6,8,1
347.8,350.0,15,18,1
347.8,348.5,24,17,1
348.1,348.4,23,25,1
348.1,348.4,6,25,1
348.4,350.1,25,6,1
348.4,349.3,8,12,1
348.5,350.7,9,4,1
348.5,349.4,17,24,1
348.9,350.5,9,3,1
349.0,350.3,8,25,1
349.5,350.6,13,12,1
349.6,351.4,26,8,1
349.7,350.7,19,4,1
349.7,351.7,15,9,1
350.2,350.8,12,15,1
350.2,351.3,11,12,1
350.3,353.2,8,5,1
350.5,351.9,24,27,1
350.6,351.6,12,9,1
350.6,351.9,8,12,1
351.1,351.7,27,23,1
351.3,352.3,25,15,1
351.4,352.5,18,28,1
351.4,355.4,8,3,1
351.5,353.0,4,5,1
351.5,352.1,3,2,1
351.7,353.5,9,8,1
352.8,355.6,27,19,1
352.8,354.1,2,1,1
353.0,353.6,5,19,1
353.0,353.5,15,19,1
353.0,354.2,23,28,1
353.3,355.4,12,19,1
353.3,355.3,12,3,1
353.3,354.3,27,24,1
353.6,354.3,19,18,1
353.6,356.0,28,2,1
353.6,354.9,15,24,1
354.1,355.7,5,4,1
354.3,355.0,24,27,1
354.4,358.3,8,10,1
355.0,355.8,15,20,1
355.4,355.7,3,18,1
355.4,356.0,19,15,1
355.9,358.5,28,25,1
356.0,357.9,15,16,1
356.2,357.2,20,25,1
356.3,358.0,1,5,1
356.5,357.3,9,7,1
357.2,358.3,25,15,1
357.8,359.7,4,20,1
357.8,358.9,2,1,1
357.9,359.5,9,5,1
357.9,359.6,16,2,1
358.9,361.2,1,5,1
359.1,359.9,7,5,1
359.4,363.6,15,8,1
359.6,360.6,2,12,1
359.7,360.6,5,6,1
359.9,360.0,27,18,1
360.0,361.4,25,17,1
360.0,362.1,5,12,1
360.6,362.1,5,13,1
361.6,363.6,12,4,1
362.8,364.0,8,3,1
362.9,364.0,6,5,1
363.2,365.6,19,17,1
363.6,365.5,8,11,1
363.8,365.8,17,25,1
364.0,365.3,5,4,1
364.6,365.2,5,6,1
364.7,368.4,19,27,1
364.8,367.4,11,25,1
364.9,366.9,5,11,1
365.1,366.6,22,27,1
365.2,366.2,6,4,1
365.4,367.3,3,2,1
366.2,366.9,4,17,1
366.6,367.6,27,22,1
366.9,368.1,17,26,1
367.1,370.2,25,12,1
367.1,368.3,27,3,1
367.1,369.0,12,2,1
367.2,368.2,17,25,1
367.4,368.7,25,20,1
367.6,368.6,22,18,1
367.7,368.6,4,6,1
367.7,368.9,4,10,1
367.7,368.6,4,2,1
367.7,370.3,2,4,1
368.3,368.9,5,11,1
368.3,370.0,3,22,1
368.4,370.2,27,26,1
368.8,374.2,25,17,1
368.9,369.9,26,16,1
368.9,369.5,11,1,1
369.0,370.3,7,12,1
369.7,371.2,25,17,1
369.9,371.6,16,17,1
370.0,371.1,22,18,1
370.1,370.5,2,18,1
370.1,372.7,10,11,1
370.1,371.0,18,26,1
370.3,371.3,12,7,1
370.4,372.4,3,22,1
370.5,373.2,20,24,1
370.5,372.1,18,2,1
370.8,372.0,1,3,1
371.1,372.8,18,20,1
371.6,373.1,4,2,1
371.7,372.7,11,2,1
372.1,374.9,2,10,1
372.3,374.6,6,8,1
372.4,375.8,22,3,1
372.5,375.3,26,23,1
372.8,373.8,26,21,1
372.8,374.2,13,4,1
373.0,374.5,17,9,1
373.1,374.9,2,4,1
373.2,374.1,3,12,1
373.7,375.3,12,2,1
373.7,377.9,2,11,1
374.0,375.8,6,5,1
374.1,376.1,12,3,1
374.4,376.6,20,17,1
374.6,376.9,11,8,1
374.8,376.6,21,28,1
374.9,376.1,4,6,1
375.4,377.3,19,15,1
376.1,377.6,2,9,1
376.1,377.6,6,4,1
376.6,379.1,17,26,1
377.3,379.1,15,27,1
377.4,378.5,10,2,1
377.4,378.4,9,3,1
377.5,379.1,28,23,1
377.8,379.5,17,22,1
378.4,379.8,11,9,1
378.4,381.2,3,9,1
378.6,380.3,3,8,1
378.9,379.4,8,24,1
379.1,382.0,23,15,1
379.1,380.5,9,2,1
379.7,380.7,23,26,1
379.9,380.9,3,2,1
380.0,382.4,4,9,1
380.3,381.0,2,3,1
380.5,383.8,27,26,1
380.9,382.8,8,14,1
381.2,382.1,24,25,1
381.3,382.7,9,1,1
381.4,383.3,2,5,1
381.6,383.5,2,5,1
381.7,383.6,8,9,1
381.9,382.9,26,6,1
381.9,382.8,26,15,1
382.9,384.0,3,25,1
382.9,384.7,22,18,1
383.4,386.0,1,27,1
383.6,385.1,7,5,1
383.8,385.4,22,16,1
383.9,386.3,15,9,1
384.3,385.7,9,6,1
384.6,385.3,9,6,1
384.8,386.4,15,25,1
385.3,386.0,6,19,1
385.4,387.3,25,24,1
385.5,387.9,9,11,1
386.2,387.7,16,23,1
386.3,387.6,9,3,1
386.9,388.2,25,15,1
387.6,389.3,3,12,1
387.8,390.0,5,3,1
387.9,389.4,11,7,1
387.9,389.3,19,28,1
388.0,389.2,6,1,1
388.2,388.4,5,23,1
388.5,389.8,17,22,1
389.1,390.7,18,26,1
389.2,390.5,1,5,1
389.3,390.0,28,23,1
389.8,391.9,22,19,1
389.8,392.1,7,4,1
391.0,392.2,3,1,1
391.1,392.4,3,10,1
391.3,392.8,26,17,1
391.9,393.6,23,25,1
392.0,394.0,5,11,1
392.3,393.7,12,3,1
392.8,394.3,17,26,1
392.8,393.1,6,15,1
393.4,395.6,9,8,1
393.5,394.4,21,22,1
393.8,394.8,1,4,1
394.1,396.7,26,23,1
394.5,396.0,3,2,1
395.0,395.6,15,19,1
395.2,396.3,11,10,1
395.4,396.9,1,4,1
395.5,396.3,22,16,1
395.6,396.5,26,27,1
395.7,396.6,4,16,1
396.1,397.2,10,8,1
396.3,398.3,16,17,1
396.6,399.6,16,6,1
397.0,397.6,25,27,1
397.3,399.3,8,12,1
397.5,400.4,19,22,1
397.5,399.0,4,12,1
397.6,399.0,27,26,1
