time_start,time_end,sender_id,receiver_id,empty_columns_sequence
110000,111700,10,8,1111100111111011111001111110
110200,114600,11,6,1110111111110011111111011001
110400,114400,7,9,1111011111100101011001111111
110500,112700,4,5,1101101111110111111111011010
110800,111900,16,23,1111100111111011111001111110
111000,112900,5,11,1111110011111011110110101111
111100,112600,9,13,1111110011111010111011111011
111400,114000,3,7,1111111011010111010111111101
111500,113500,8,3,1111011111100111111101011110
111600,112700,6,19,1011111111100111011001111111
111700,116000,17,21,1111110100111111110111011110
112100,113300,25,15,1111110011111010110011111111
112600,116000,6,12,1111111010111010110111111101
112600,115200,10,8,1101101111110111111111011010
112800,114600,18,17,1110111111110011111111011001
113200,115100,6,2,1111110011111011110110101111
113400,114300,27,17,1101111111101011111011101011
113600,114800,13,5,1111110011111010111011111011
114100,116600,5,21,1101101111110111111111011010
114400,118700,9,26,1111011111100101011001111111
114500,115900,23,25,1111100111111011111001111110
114800,116700,7,4,0101111111111011101011111101
115000,115900,11,4,1111110011111011110110101111
115000,117400,23,15,1111111010111010110111111101
115000,115500,8,22,1111011111100111111101011110
115200,117200,8,5,1101101111110111111111011010
115400,116500,28,25,1101111111011011101011011111
115400,116100,17,7,1101111111101011111011101011
115600,117400,7,14,1111111011010111010111111101
115900,116200,4,27,1111110011111011110110101111
116000,117600,12,18,1111111010111010110111111101
116100,118700,17,22,1110111111110011111111011001
116500,118800,25,19,1101111111011011101011011111
116600,118400,21,20,1101101111110111111111011010
116600,118100,5,25,1111110011111010111011111011
116800,118700,2,10,1111110011111011110110101111
117400,119100,15,26,1111111010111010110111111101
117500,118800,22,7,1111011111100111111101011110
117700,118300,8,23,1111100111111011111001111110
117700,118400,5,21,1101111111101011111111101001
117800,118300,9,5,1111110110110111110111011110
117900,118100,27,4,1111110011111011110110101111
118000,119400,25,18,1111100111111011111001111110
118500,119400,3,1,1111110100111111110111011110
118500,119400,6,11,1110111011111010111011111110
118700,122800,22,21,1110111111110011111111011001
118700,120400,4,6,1011111111100111011001111111
118800,121400,7,24,1111011111100111111101011110
118900,120000,5,26,1111110110110111110111011110
119400,121700,18,26,1111100111111011111001111110
119400,120800,1,5,1111110100111111110111011110
119600,119900,21,4,1101111111101011111111101001
120000,121200,26,15,1111110110110111110111011110
120000,121100,7,4,1101111111101011111011101011
120200,121900,20,19,1101101111110111111111011010
120200,120900,28,20,1101111111101011111111101001
120300,121100,25,5,1111110011111010111011111011
120400,123000,3,6,1111110011111011110110101111
120500,122100,26,18,1111111010111010110111111101
121000,124200,26,19,1111011111100101011001111111
121200,122400,10,2,1111110011111011110110101111
121200,123600,1,6,1111111011010111010111111101
121400,122200,14,5,1111111011010111010111111101
121700,123600,26,17,1111100111111011111001111110
121800,122100,15,24,1111110110110111110111011110
122200,123000,5,4,1111110011111010111011111011
122400,122800,2,3,1111110011111011110110101111
122600,123800,23,10,1111100111111011111001111110
122800,124600,21,28,1110111111110011111111011001
122900,124900,8,13,1101111111101011111111101001
123000,124600,24,1,1111011111100111111101011110
123000,124100,4,3,1111110011111010111011111011
123200,124600,19,27,1101101111110111111111011010
123200,124200,9,1,1111110110110111110111011110
123300,124500,4,5,1101111111101011111011101011
123600,124600,3,10,1111110011111011110110101111
123600,125900,21,16,1111110100111111110111011110
123800,125800,15,9,1111111011001111011110111101
123900,126000,6,12,1110111011111010111011111110
124000,125700,6,4,1111111011010111010111111101
124500,126000,10,13,1111100111111011111001111110
124500,126000,19,23,1111011111100101011001111111
124600,125600,1,2,1111011111100111111101011110
124600,127000,28,19,1110111111110011111111011001
124700,125700,5,4,1101101111110111111111011010
124900,126200,3,6,1111110011111010111011111011
125200,126600,1,5,1111110110110111110111011110
125500,126000,10,6,1111110011111011110110101111
125500,126500,27,22,1101101111110111111111011010
125600,127300,17,27,1111100111111011111001111110
125800,127800,9,2,1111111011001111011110111101
125900,129100,18,22,1111111010111010110111111101
126000,129500,12,10,1110111011111010111011111110
126300,128300,3,8,1111011111100111111101011110
126500,128400,2,3,1111011111100111111101011110
127300,129000,27,18,1111100111111011111001111110
127300,127500,13,23,1111100111111011111001111110
127400,129700,4,10,1101101111110111111111011010
127500,130300,13,11,1101111111101011111111101001
127600,129700,22,24,1101101111110111111111011010
127800,128900,2,9,1111111011001111011110111101
127900,128600,5,4,1101111111101011111011101011
128200,129500,5,4,1111110110110111110111011110
128400,129000,3,17,1111011111100111111101011110
128700,129500,6,2,1111110011111011110110101111
128900,130200,9,10,1111111011001111011110111101
129200,130700,18,17,1111111010111010110111111101
129200,130300,22,2,1111110100111111110111011110
129800,130700,4,6,1111011111100101011001111111
130000,130600,2,3,1111110011111011110110101111
130300,132200,2,27,1111110100111111110111011110
130500,131600,24,27,1101101111110111111111011010
130600,131300,3,2,1111110011111011110110101111
130700,132700,17,26,1111111010111010110111111101
130800,131200,4,21,1111110110110111110111011110
131000,131900,18,19,1111100111111011111001111110
131000,132700,4,7,1101111111101011111011101011
131300,133200,7,3,1111111011001111011110111101
131400,132600,10,7,1110111011111010111011111110
131500,133900,11,6,1101111111101011111111101001
132100,135000,19,15,1110111111110011111111011001
132500,133700,21,15,1111110110110111110111011110
132700,134700,22,21,1111111010111010110111111101
132700,133800,26,2,1111111010111010110111111101
132800,135000,6,11,1111011111100111111101011110
133000,133800,2,3,1111110011111011110110101111
134000,135900,17,19,1111011111100111111101011110
134000,136000,16,27,1111110011111011110110101111
134100,135400,19,26,1111100111111011111001111110
134200,136000,27,21,1111110100111111110111011110
134300,135400,10,9,1101101111110111111111011010
134400,137200,3,9,1111110011111011110110101111
134500,135800,17,21,0101111111111011101011111101
135000,137700,15,17,1110111111110011111111011001
135300,136500,15,26,1111110110110111110111011110
135900,136100,3,15,1111111011001111011110111101
135900,136900,6,2,1101111111101011111111101001
136000,136900,27,23,1111110011111011110110101111
136000,137200,21,2,1111110100111111110111011110
136000,136800,9,14,1101101111110111111111011010
136500,137100,7,5,1101111111101011111011101011
136600,137600,21,17,0101111111111011101011111101
136800,137900,14,9,1101101111110111111111011010
136800,137400,2,9,1111111010111010110111111101
136900,137800,23,16,1111110011111011110110101111
137400,139900,7,6,1110111011111010111011111110
137900,139400,9,2,1101101111110111111111011010
138400,138700,21,5,1111111010111010110111111101
138600,139500,3,7,1111111011001111011110111101
138700,139600,17,22,0101111111111011101011111101
138800,139800,26,18,1111100111111011111001111110
139100,141300,2,16,1101111111101011111111101001
139400,141000,2,9,1101101111110111111111011010
139500,140800,9,4,1111111010111010110111111101
140000,141700,7,5,1111111011001111011110111101
140100,141000,21,3,1110111011111010111011111110
140300,141400,17,15,1110111111110011111111011001
140500,142200,3,8,1111011111100111111101011110
140600,141200,5,13,1101111111101011111011101011
141000,141100,9,14,1101101111110111111111011010
141100,143100,9,2,1111110011111011110110101111
141400,142500,15,18,1110111111110011111111011001
141400,143200,6,13,1110111011111010111011111110
141600,143000,4,7,1111011111100101011001111111
141900,143200,18,26,1111100111111011111001111110
142000,142900,16,27,1111110011111011110110101111
142100,144000,18,20,1111111010111010110111111101
142300,144100,15,22,1111110110110111110111011110
142500,143000,18,17,1110111111110011111111011001
142700,145200,3,9,1111111011010111010111111101
143300,144400,1,6,1110111111110011111111011001
143500,144700,27,21,1111110011111011110110101111
144000,145300,8,2,1111011111100111111101011110
144000,147700,26,15,1111100111111011111001111110
144800,146500,7,9,1111011111100101011001111111
145000,145500,2,27,1111110011111011110110101111
145200,146600,17,16,0101111111111011101011111101
145500,147500,13,7,1101111111101011111011101011
145600,146600,20,28,1111111010111010110111111101
145800,147800,15,17,1111100111111011111001111110
145900,147000,22,15,1111110110110111110111011110
146200,148400,13,10,1111111011001111110110111101
146300,146500,21,27,1111110011111011110110101111
146500,148000,27,15,1111110011111011110110101111
146500,147500,22,26,1111011111100111111101011110
146600,149100,25,23,1111111010111010110111111101
146600,148800,9,7,1111111011010111010111111101
147000,149900,15,17,1111110110110111110111011110
147200,148100,16,25,0101111111111011101011111101
147500,148500,7,13,1101111111101011111011101011
147900,150100,22,1,1111111011010111010111111101
147900,148500,6,2,1110111011111010111011111110
149100,150700,5,7,1111111011001111011110111101
149100,150100,8,9,1111011111100111111101011110
149100,151300,25,19,0101111111111011101011111101
149300,150400,2,6,1110111011111010111011111110
149500,151000,10,2,1111111011001111110110111101
149600,151400,12,10,1101101111110111111111011010
149600,153200,15,11,1111110011111011110110101111
149900,152000,17,21,1111110110110111110111011110
150000,151200,13,9,1101111111101011111011101011
150100,152700,9,10,1111011111100101011001111111
150100,152100,7,3,1111111011010111010111111101
150100,151900,1,10,1111111011010111010111111101
150200,151400,26,27,1111011111100111111101011110
150700,152800,18,25,1101101111110111111111011010
150800,151500,10,3,1111110011111010111011111011
150800,151100,6,25,1110111011111010111011111110
151200,151500,9,23,1101111111101011111011101011
151200,152600,17,18,1111100111111011111001111110
151200,152000,7,5,1111111011001111011110111101
151200,152700,28,9,1111111010111010110111111101
151400,151600,27,1,1111011111100111111101011110
151400,157400,16,6,1101111111101011111111101001
151400,154800,15,17,1111100111111011111001111110
151500,152600,3,10,1111110011111010111011111011
152600,154300,18,17,1111100111111011111001111110
152600,152800,10,28,1111110011111010111011111011
152700,154100,9,28,1111111010111010110111111101
152700,154600,19,17,0101111111111011101011111101
152800,155000,10,9,1111111011010111010111111101
152800,154300,21,27,1111110110110111110111011110
153300,154400,3,2,1111111011010111010111111101
153400,154500,21,18,1101111111101011111011101011
153600,155100,10,12,1101101111110111111111011010
153900,155300,9,11,1111011111100111111101011110
154100,156000,3,11,1110111111110011111111011001
154300,155100,25,26,1110111011111010111011111110
154400,156100,6,23,1111111011001111011110111101
154800,156100,17,22,1111100111111011111001111110
155000,156100,2,5,1101111111101011111011101011
155000,157100,9,25,1111111011010111010111111101
155000,157400,2,5,1111111011001111110110111101
155300,156100,10,3,1111110011111011110110101111
155500,157600,17,16,1111100111111011111001111110
155600,157000,27,20,1111110110110111110111011110
155600,156400,6,2,1110111011111010111011111110
156100,156800,3,2,1111110011111011110110101111
156600,158700,12,8,1101101111110111111111011010
156800,158200,22,25,1111100111111011111001111110
156800,158700,11,4,1111011111100111111101011110
157000,158500,20,21,1111110110110111110111011110
157400,159100,6,10,1101111111101011111111101001
157600,158500,16,23,1111100111111011111001111110
158000,160100,17,21,0101111111111011101011111101
158100,159300,10,2,1111011111100101011001111111
158700,159700,2,10,1111111011010111010111111101
159000,159800,25,23,1111100111111011111001111110
159500,161500,8,12,1101101111110111111111011010
159600,160400,10,2,1111110011111010111011111011
159800,161100,23,25,1111100111111011111001111110
159800,160400,23,22,1111100111111011111001111110
160000,160400,5,7,1111111011001111110110111101
160000,160100,26,13,1110111011111010111011111110
160200,165400,5,14,1111111011010111010111111101
160300,163000,2,9,1110111011111010111011111110
160500,161500,10,16,1111111011010111010111111101
160500,161300,4,6,1111011111100111111101011110
160800,161800,21,20,1111110110110111110111011110
161100,161800,2,10,1111110011111010111011111011
161500,167300,22,8,1111100111111011111001111110
161800,163200,20,21,1111110110110111110111011110
163000,165900,25,9,1111100111111011111001111110
163000,165300,9,17,1110111011111010111011111110
163000,164700,16,21,1111111011001111110110111101
163100,165500,10,7,1101111111101011111111101001
163200,164300,12,7,1101101111110111111111011010
163500,167000,7,22,1101111111101011111011101011
163600,165300,9,10,1101101111110111111111011010
163800,165500,10,9,1111110011111010111011111011
163900,164400,4,11,1111111010111010110111111101
164400,167600,12,27,1110111011111010111011111110
164400,166700,21,16,1111110110110111110111011110
164400,166000,24,2,1111011111100101011001111111
164400,165000,11,2,1111111010111010110111111101
164700,166600,4,22,1111111011010111010111111101
164700,166400,11,1,1110111111110011111111011001
165300,168100,23,10,1111111011001111011110111101
165300,165600,20,19,1110111111110011111111011001
